STATE/UT,Year,CRIME,Boys 7-12 Years,Girls 7-12 Years,Boys 12-16 Years,Girls 12-16 Years,Boys 16-18 Years,Girls 16-18 Years,Total for boys all Age Groups,Total for girls all Age Groups,Grand total
0.0,2006,0.0,0,0,5,1,5,0,10,1,11
0.0,2006,0.0,0,0,6,0,6,0,12,0,12
0.0,2006,0.0,3,0,24,0,27,0,54,0,54
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,3,0,24,0,27,0,54,0,54
0.0,2006,0.0,0,0,3,0,13,15,16,15,31
0.0,2006,0.0,0,0,0,0,7,15,7,15,22
0.0,2006,0.0,0,0,3,0,6,0,9,0,9
0.0,2006,0.0,0,0,5,0,8,0,13,0,13
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,2,0,9,0,11,0,11
0.0,2006,0.0,10,0,108,0,127,0,245,0,245
0.0,2006,0.0,39,0,205,3,360,5,604,8,612
0.0,2006,0.0,0,0,37,0,84,0,121,0,121
0.0,2006,0.0,39,0,168,3,276,5,483,8,491
0.0,2006,0.0,1,0,28,0,45,2,74,2,76
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,0,0,3,0,3,0,3
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,0,0,3,0,3,0,3
0.0,2006,0.0,3,0,28,3,218,17,249,20,269
0.0,2006,0.0,1,0,1,0,0,0,2,0,2
0.0,2006,0.0,1,0,20,0,21,0,42,0,42
0.0,2006,0.0,0,0,9,0,39,0,48,0,48
0.0,2006,0.0,0,0,1,0,6,3,7,3,10
0.0,2006,0.0,0,0,0,0,0,0,0,0,0
0.0,2006,0.0,0,0,5,0,4,0,9,0,9
0.0,2006,0.0,6,0,58,2,82,9,146,11,157
0.0,2006,0.0,66,0,522,9,1002,52,1590,61,1651
0.0,2007,0.0,2,0,30,7,18,1,50,8,58
0.0,2007,0.0,2,0,10,0,9,0,21,0,21
0.0,2007,0.0,1,0,3,0,7,0,11,0,11
0.0,2007,0.0,8,1,26,0,31,0,65,1,66
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,8,1,26,0,31,0,65,1,66
0.0,2007,0.0,1,1,3,0,15,2,19,3,22
0.0,2007,0.0,1,1,1,0,9,0,11,1,12
0.0,2007,0.0,0,0,2,0,6,2,8,2,10
0.0,2007,0.0,0,0,4,3,4,2,8,5,13
0.0,2007,0.0,0,0,0,0,5,0,5,0,5
0.0,2007,0.0,1,0,3,0,7,0,11,0,11
0.0,2007,0.0,21,0,172,3,155,2,348,5,353
0.0,2007,0.0,39,0,327,2,368,4,734,6,740
0.0,2007,0.0,2,0,42,0,86,0,130,0,130
0.0,2007,0.0,37,0,285,2,282,4,604,6,610
0.0,2007,0.0,0,0,3,0,29,0,32,0,32
0.0,2007,0.0,0,0,1,0,0,0,1,0,1
0.0,2007,0.0,0,0,2,0,12,0,14,0,14
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,0,0,1,0,1,0,2,0,2
0.0,2007,0.0,4,0,84,0,157,11,245,11,256
0.0,2007,0.0,0,0,1,0,5,2,6,2,8
0.0,2007,0.0,0,0,16,0,15,0,31,0,31
0.0,2007,0.0,1,0,6,0,21,0,28,0,28
0.0,2007,0.0,0,0,3,4,3,10,6,14,20
0.0,2007,0.0,0,0,0,0,0,0,0,0,0
0.0,2007,0.0,1,0,4,0,4,0,9,0,9
0.0,2007,0.0,1,0,35,0,62,2,98,2,100
0.0,2007,0.0,82,2,734,19,928,36,1744,57,1801
0.0,2008,0.0,0,0,15,1,18,1,33,2,35
0.0,2008,0.0,0,0,10,0,6,0,16,0,16
0.0,2008,0.0,0,0,4,0,0,0,4,0,4
0.0,2008,0.0,1,0,23,2,26,0,50,2,52
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,1,0,23,2,26,0,50,2,52
0.0,2008,0.0,1,0,5,2,14,0,20,2,22
0.0,2008,0.0,1,0,1,1,13,0,15,1,16
0.0,2008,0.0,0,0,4,1,1,0,5,1,6
0.0,2008,0.0,0,0,1,0,0,0,1,0,1
0.0,2008,0.0,0,0,0,0,0,0,0,0,0
0.0,2008,0.0,0,0,9,0,13,0,22,0,22
0.0,2008,0.0,10,0,155,2,160,0,325,2,327
