STATE/UT,DISTRICT,Year,Murder,Rape,Kidnapping and Abduction,Foeticide,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Buying of girls for prostitution,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total
0.0,0.0,2010,8.0,5.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
0.0,0.0,2010,3.0,10.0,31.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,1.0,64
0.0,0.0,2010,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.0,0.0,2010,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,2010,0.0,7.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,28
0.0,0.0,2010,3.0,12.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41
0.0,0.0,2010,4.0,18.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,37
0.0,0.0,2010,0.0,1.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,16
0.0,0.0,2010,2.0,9.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
0.0,0.0,2010,5.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
0.0,0.0,2010,13.0,0.0,6.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,31
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,3.0,13.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,40
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,1.0,15.0,20.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,41
0.0,0.0,2010,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,2010,0.0,5.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
0.0,0.0,2010,1.0,20.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73
0.0,0.0,2010,1.0,8.0,12.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,24
0.0,0.0,2010,0.0,3.0,8.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14
0.0,0.0,2010,6.0,32.0,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,62
0.0,0.0,2010,82.0,369.0,706.0,18.0,2.0,119.0,14.0,0.0,0.0,2.0,6.0,1318
0.0,0.0,2010,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,2010,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.0,0.0,2010,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6
0.0,0.0,2010,3.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,29
0.0,0.0,2010,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6
0.0,0.0,2010,4.0,22.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,2.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
0.0,0.0,2010,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,2010,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,2010,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16
0.0,0.0,2010,6.0,8.0,16.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,3.0,47
0.0,0.0,2010,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
0.0,0.0,2010,1.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30
0.0,0.0,2010,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,2010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10
0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,2010,0.0,11.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,2010,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,35
0.0,0.0,2010,4.0,8.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
0.0,0.0,2010,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
0.0,0.0,2010,7.0,1.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,108
0.0,0.0,2010,5.0,19.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,3.0,12.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
0.0,0.0,2010,5.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16
0.0,0.0,2010,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.0,0.0,2010,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,2010,0.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35
0.0,0.0,2010,2.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22
0.0,0.0,2010,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
0.0,0.0,2010,8.0,17.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
0.0,0.0,2010,4.0,16.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52
0.0,0.0,2010,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14
0.0,0.0,2010,80.0,203.0,459.0,0.0,1.0,0.0,13.0,0.0,0.0,0.0,54.0,810
0.0,0.0,2010,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,0.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,52
0.0,0.0,2010,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,65
0.0,0.0,2010,1.0,54.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,88
0.0,0.0,2010,2.0,107.0,22.0,0.0,0.0,0.0,32.0,0.0,0.0,1.0,63.0,227
0.0,0.0,2010,13.0,8.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,77
0.0,0.0,2010,23.0,8.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,69
0.0,0.0,2010,4.0,17.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,51
0.0,0.0,2010,2.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28
0.0,0.0,2010,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20
0.0,0.0,2010,2.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,37
0.0,0.0,2010,7.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,36
0.0,0.0,2010,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.0,0.0,2010,5.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30
0.0,0.0,2010,3.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16
0.0,0.0,2010,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15
0.0,0.0,2010,2.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,36
0.0,0.0,2010,5.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28
0.0,0.0,2010,6.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26
0.0,0.0,2010,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12
0.0,0.0,2010,7.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,43
0.0,0.0,2010,13.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,53
0.0,0.0,2010,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8
0.0,0.0,2010,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.0,0.0,2010,0.0,9.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,31
0.0,0.0,2010,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20
0.0,0.0,2010,1.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,40
0.0,0.0,2010,1.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29
0.0,0.0,2010,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21
0.0,0.0,2010,2.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19
0.0,0.0,2010,9.0,11.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
0.0,0.0,2010,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8
0.0,0.0,2010,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,2010,8.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,45
0.0,0.0,2010,14.0,20.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,171
0.0,0.0,2010,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10
0.0,0.0,2010,1.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,21
0.0,0.0,2010,3.0,20.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,63
0.0,0.0,2010,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12
0.0,0.0,2010,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16
0.0,0.0,2010,2.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19
0.0,0.0,2010,6.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24
0.0,0.0,2010,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30
0.0,0.0,2010,4.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22
0.0,0.0,2010,4.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,27
0.0,0.0,2010,5.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20
0.0,0.0,2010,11.0,15.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,130
0.0,0.0,2010,8.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
0.0,0.0,2010,8.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24
0.0,0.0,2010,3.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25
0.0,0.0,2010,8.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25
0.0,0.0,2010,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9
0.0,0.0,2010,14.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,58
0.0,0.0,2010,1.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
0.0,0.0,2010,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4
0.0,0.0,2010,5.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25
0.0,0.0,2010,2.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,37
0.0,0.0,2010,2.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,23
0.0,0.0,2010,12.0,10.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,112
0.0,0.0,2010,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
0.0,0.0,2010,16.0,9.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,47
0.0,0.0,2010,6.0,18.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66
0.0,0.0,2010,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11
0.0,0.0,2010,3.0,10.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,40
0.0,0.0,2010,8.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26
0.0,0.0,2010,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24
0.0,0.0,2010,11.0,8.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,67
0.0,0.0,2010,4.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,28
0.0,0.0,2010,2.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23
0.0,0.0,2010,8.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,33
0.0,0.0,2010,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9
0.0,0.0,2010,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13
0.0,0.0,2010,2.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42
0.0,0.0,2010,5.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17
0.0,0.0,2010,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.0,0.0,2010,6.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,25
0.0,0.0,2010,6.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20
0.0,0.0,2010,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13
0.0,0.0,2010,346.0,451.0,1225.0,18.0,0.0,0.0,0.0,0.0,0.0,5.0,287.0,2332
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,2010,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2010,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2010,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12
0.0,0.0,2010,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2010,3.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,31
0.0,0.0,2010,11.0,18.0,124.0,0.0,0.0,0.0,53.0,1.0,33.0,0.0,0.0,240
0.0,0.0,2010,0.0,0.0,9.0,0.0,0.0,0.0,5.0,45.0,0.0,0.0,0.0,59
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,0.0,1.0,26.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,29
0.0,0.0,2010,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15
0.0,0.0,2010,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10
0.0,0.0,2010,0.0,0.0,4.0,0.0,0.0,0.0,40.0,0.0,2.0,0.0,0.0,46
0.0,0.0,2010,0.0,13.0,49.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,23.0,93
0.0,0.0,2010,0.0,0.0,3.0,0.0,0.0,0.0,23.0,0.0,3.0,0.0,0.0,29
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,13
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,0.0,0.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,1.0,11.0,53.0,0.0,0.0,0.0,11.0,0.0,6.0,0.0,69.0,151
0.0,0.0,2010,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,1.0,18
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,29
0.0,0.0,2010,0.0,19.0,16.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,45
0.0,0.0,2010,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10
0.0,0.0,2010,0.0,0.0,7.0,0.0,0.0,0.0,8.0,1.0,15.0,0.0,0.0,31
0.0,0.0,2010,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,2010,0.0,0.0,11.0,0.0,0.0,0.0,20.0,0.0,17.0,0.0,0.0,48
0.0,0.0,2010,16.0,73.0,332.0,0.0,3.0,0.0,200.0,48.0,115.0,0.0,93.0,880
0.0,0.0,2010,1.0,15.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,51
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,1.0,15.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,51
0.0,0.0,2010,1.0,16.0,23.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0,59
0.0,0.0,2010,1.0,16.0,23.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0,59
0.0,0.0,2010,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
0.0,0.0,2010,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
0.0,0.0,2010,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,2.0,15.0,107.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,7.0,137
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,7.0,28.0,327.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,11.0,379
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,1.0,1.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,26
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,1.0,9.0,26.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,49
0.0,0.0,2010,1.0,0.0,119.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,146
0.0,0.0,2010,0.0,23.0,431.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,23.0,480
0.0,0.0,2010,1.0,32.0,302.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,373
0.0,0.0,2010,3.0,29.0,419.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,470
0.0,0.0,2010,2.0,38.0,220.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,39.0,307
0.0,0.0,2010,5.0,59.0,338.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,22.0,431
0.0,0.0,2010,2.0,21.0,351.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,410
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,4.0,49.0,325.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,422
0.0,0.0,2010,29.0,304.0,2982.0,7.0,0.0,45.0,0.0,0.0,4.0,0.0,259.0,3630
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2010,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,2010,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,14
0.0,0.0,2010,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,16
0.0,0.0,2011,1.0,46.0,49.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,103
0.0,0.0,2011,0.0,9.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44
0.0,0.0,2011,11.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26
0.0,0.0,2011,4.0,31.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59
0.0,0.0,2011,5.0,19.0,21.0,0.0,1.0,3.0,20.0,0.0,0.0,0.0,6.0,75
0.0,0.0,2011,1.0,41.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,93
0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2011,9.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48
0.0,0.0,2011,3.0,21.0,17.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,9.0,56
0.0,0.0,2011,1.0,10.0,13.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,45.0,80
0.0,0.0,2011,4.0,35.0,90.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,77.0,211
0.0,0.0,2011,3.0,42.0,44.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,18.0,111
0.0,0.0,2011,3.0,45.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,63.0,167
0.0,0.0,2011,0.0,25.0,42.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,2.0,79
0.0,0.0,2011,15.0,63.0,42.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,0.0,151
0.0,0.0,2011,13.0,24.0,3.0,0.0,0.0,8.0,18.0,0.0,0.0,1.0,24.0,91
0.0,0.0,2011,1.0,33.0,51.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,92
0.0,0.0,2011,2.0,10.0,22.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,96.0,156
0.0,0.0,2011,5.0,24.0,27.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,8.0,71
0.0,0.0,2011,0.0,9.0,38.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,50
0.0,0.0,2011,1.0,6.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,35
0.0,0.0,2011,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15
0.0,0.0,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
