STATE_UT,DISTRICT,YEAR,MURDER,ATTEMPT_TO_MURDER,CULPABLE_HOMICIDE_NOT_AMOUNTING_TO_MURDER,RAPE,CUSTODIAL_RAPE,OTHER_RAPE,KIDNAPPING_ABDUCTION,KIDNAPPING_AND_ABDUCTION_OF_WOMEN_AND_GIRLS,KIDNAPPING_AND_ABDUCTION_OF_OTHERS,DACOITY,PREPARATION_AND_ASSEMBLY_FOR_DACOITY,ROBBERY,BURGLARY,THEFT,AUTO_THEFT,OTHER_THEFT,RIOTS,CRIMINAL_BREACH_OF_TRUST,CHEATING,COUNTERFIETING,ARSON,HURT_GREVIOUS_HURT,DOWRY_DEATHS,ASSAULT_ON_WOMEN_WITH_INTENT_TO_OUTRAGE_HER_MODESTY,INSULT_TO_MODESTY_OF_WOMEN,CRUELTY_BY_HUSBAND_OR_HIS_RELATIVES,IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRIES,CAUSING_DEATH_BY_NEGLIGENCE,OTHER_IPC_CRIMES,TOTAL_IPC_CRIMES,STATES_UTS,ATTEMPT_TO_COMMIT_MURDER,ATTEMPT_TO_COMMIT_CULPABLE_HOMICIDE,CUSTODIAL_GANG_RAPE,CUSTODIAL_OTHER_RAPE,RAPE_OTHER_THAN_CUSTODIAL,RAPE_GANG_RAPE,RAPE_OTHERS,ATTEMPT_TO_COMMIT_RAPE,KIDNAPPING_ABDUCTION_TOTAL,KIDNAPPING_ABDUCTION_IN_ORDER_TO_MURDER,KIDNAPPING_FOR_RANSOM,KIDNAPPING_ABDUCTION_OF_WOMEN_TO_COMPEL_HER_FOR_MARRIAGE,OTHER_KIDNAPPING,DACOITY_WITH_MURDER,OTHER_DACOITY,MAKING_PREPARATION_AND_ASSEMBLY_FOR_COMMITTING_DACOITY,CRIMINAL_TRESPASS_BURGLARY,CRIMINAL_TRESPASS_OR_BURGLARY,HOUSE_TRESPASS_HOUSE_BREAKING,OTHER_THEFTS,UNLAWFUL_ASSEMBLY,RIOTS_COMMUNAL,RIOTS_INDUSTRIAL,RIOTS_POLITICAL,RIOTS_CASTE_CONFLICT,RIOTS_SC_STS_VS_NON_SCS_STS,RIOTS_OTHER_CASTE_CONFLICT,RIOTS_AGRARIAN,RIOTS_STUDENTS,RIOTS_SECTARIAN,RIOTS_OTHERS,FORGERY,COUNTERFEITING,COUNTERFEIT_OFFENCES_RELATED_TO_COUNTERFEIT_COIN,COUNTERFEITING_GOVERNMENT_STAMP,COUNTERFEIT_CURRENCY_BANK_NOTES,COUNTERFEITING_CURRENCY_NOTES_BANK_NOTES,USING_FORGED_OR_COUNTERFEITING_CURRENCY_BANK_NOTES,POSSESSION_OF_FORGED_OR_COUNTERFEITING_CURRENCY_BANK_NOTES,MAKING_OR_POSSESSING_MATERIALS_FOR_FORGED_CURRENCY_BANK_NOTES,MAKING_OR_USING_DOCUMENTS_RESEMBLING_CURRENCY,GRIEVOUS_HURT,HURT,ACID_ATTACK,ATTEMPT_TO_ACID_ATTACK,SEXUAL_HARASSMENT,ASSAULT_OR_USE_OF_CRIMINAL_FORCE_TO_WOMEN_WITH_INTENT_TO_DISROBE,VOYEURISM,STALKING,OTHER_ASSAULT_ON_WOMEN,INSULT_TO_THE_MODESTY_OF_WOMEN,AT_OFFICE_PREMISES,OTHER_PLACES_RELATED_TO_WORK,IN_PUBLIC_TRANSPORT_SYSTEM,"PLACES_OTHER_THAN_231,_232_233",IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRY,DEATHS_DUE_TO_NEGLIGENT_DRIVING_ACT,DEATHS_DUE_TO_OTHER_CAUSES,OFFENCES_AGAINST_STATE,SEDITION,OTHER_OFFENCES_AGAINST_STATE,OFFENCES_PROMOTING_ENMITY_BETWEEN_DIFFERENT_GROUPS,PROMOTING_ENMITY_BETWEEN_DIFFERENT_GROUPS,"IMPUTATION,_ASSERTIONS_PREJUDICIAL_TO_NATIONAL_INTEGRATION",EXTORTION,DISCLOSURE_OF_IDENTITY_OF_VICTIMS,INCIDENCE_OF_RASH_DRIVING,HUMANTRAFFICKING,UNNATURAL_OFFENCE,TOTAL_COGNIZABLE_IPC_CRIMES,TOTAL_CRIMES,CRIME_YOY_CHANGE,CRIME_3YR_AVG,RISK_LABEL,RISK_CODE,DISTRICT_ENCODED,LAT,LON,VIOLENT_CRIME_INDEX,WOMEN_CRIME_INDEX,PROPERTY_CRIME_INDEX,IS_SPIKE,DISTRICT_NORM,DISTRICT_CENSUS,POPULATION,POP_MALE,POP_FEMALE,POP_URBAN,POP_RURAL,POP_SC,POP_ST,LITERATE,WORKERS_TOTAL,LITERACY_RATE,SEX_RATIO,URBANIZATION_RATE,SC_PERCENTAGE,ST_PERCENTAGE,WORKER_PARTICIPATION,VULNERABILITY_INDEX,MURDER_PER_LAKH,RAPE_PER_LAKH,KIDNAPPING_ABDUCTION_PER_LAKH,TOTAL_CRIMES_PER_LAKH,THEFT_PER_LAKH,BURGLARY_PER_LAKH,DOWRY_DEATHS_PER_LAKH,VIOLENT_CRIME_INDEX_PER_LAKH,WOMEN_CRIME_INDEX_PER_LAKH,PROPERTY_CRIME_INDEX_PER_LAKH
KARNATAKA,BANGALORE COMMR.,2010,266,445.0,5,65,0,65.0,513,29.0,484.0,66,246.0,641,1335.0,10568,6407,4161.0,349,139,3073,72.0,7,3153.0,52,308,50.0,398,0.0,104,10333,32188.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75522.0,-1.7,73856.3,MEDIUM,1,1,,,1551,823,21522.0,0,BANGALORE COMMR.,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,BANGALORE COMMR.,2011,232,460.0,3,97,0,97.0,573,206.0,367.0,43,342.0,783,1313.0,10543,5977,4566.0,390,152,3155,60.0,4,2927.0,53,250,40.0,458,0.0,108,8297,30283.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71779.0,-4.96,74708.7,MEDIUM,1,1,,,1728,858,21140.0,0,BANGALORE COMMR.,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,BANGALORE COMMR.,2012,266,454.0,6,90,0,90.0,532,433.0,99.0,37,470.0,670,1240.0,9826,5090,4736.0,551,145,3092,41.0,0,3095.0,51,321,51.0,524,0.0,170,7665,29297.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69042.0,-3.81,72114.3,MEDIUM,1,1,,,1595,986,19393.0,0,BANGALORE COMMR.,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karnataka,BANGALORE COMMR.,2013,217,442.0,26,80,0,80.0,642,538.0,104.0,40,425.0,619,1404.0,10643,5356,5287.0,362,133,2987,33.0,16,3132.0,52,378,73.0,482,0.0,160,7972,30318.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72001.0,4.29,70940.7,MEDIUM,1,1,,,1598,992,20523.0,0,BANGALORE COMMR.,,,,,,,,,,,,,,,,,,,,,,,,,,,
KARNATAKA,BANGALORE RURAL,2001,137,86.0,2,13,0,13.0,37,10.0,27.0,23,0.0,32,405.0,533,92,441.0,358,22,60,2.0,39,1097.0,30,90,0.0,123,0.0,0,2120,5209.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11001.0,0.0,11001.0,LOW,0,2,13.1986,77.5659,242,256,1112.0,0,BANGALORE RURAL,BANGALORE RURAL,9621551.0,5022661.0,4598890.0,0.0,0.0,1198385.0,190239.0,7512276.0,4246927.0,78.08,915.6,0.0,12.46,1.98,44.14,43.1,1.42,0.14,0.38,114.34,5.54,4.21,0.31,2.52,2.66,11.56
KARNATAKA,BANGALORE RURAL,2001,137,86.0,2,13,0,13.0,37,10.0,27.0,23,0.0,32,405.0,533,92,441.0,358,22,60,2.0,39,1097.0,30,90,0.0,123,0.0,0,2120,5209.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11001.0,0.0,11001.0,LOW,0,2,13.1986,77.5659,242,256,1112.0,0,BANGALORE RURAL,BANGALORE RURAL,990923.0,509172.0,481751.0,0.0,0.0,213700.0,52903.0,688749.0,459891.0,69.51,946.1,0.0,21.57,5.34,46.41,50.27,13.83,1.31,3.73,1110.18,53.79,40.87,3.03,24.42,25.83,112.22
KARNATAKA,BANGALORE RURAL,2002,153,114.0,7,22,0,22.0,38,0.0,38.0,23,1.0,54,498.0,767,129,638.0,480,37,63,1.0,41,1274.0,35,114,0.0,129,0.0,0,3459,7310.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15447.0,40.41,13224.0,LOW,0,2,13.1986,77.5659,290,300,1494.0,0,BANGALORE RURAL,BANGALORE RURAL,9621551.0,5022661.0,4598890.0,0.0,0.0,1198385.0,190239.0,7512276.0,4246927.0,78.08,915.6,0.0,12.46,1.98,44.14,43.1,1.59,0.23,0.39,160.55,7.97,5.18,0.36,3.01,3.12,15.53
KARNATAKA,BANGALORE RURAL,2002,153,114.0,7,22,0,22.0,38,0.0,38.0,23,1.0,54,498.0,767,129,638.0,480,37,63,1.0,41,1274.0,35,114,0.0,129,0.0,0,3459,7310.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15447.0,40.41,13224.0,LOW,0,2,13.1986,77.5659,290,300,1494.0,0,BANGALORE RURAL,BANGALORE RURAL,990923.0,509172.0,481751.0,0.0,0.0,213700.0,52903.0,688749.0,459891.0,69.51,946.1,0.0,21.57,5.34,46.41,50.27,15.44,2.22,3.83,1558.85,77.4,50.26,3.53,29.27,30.27,150.77
KARNATAKA,BANGALORE RURAL,2003,128,85.0,17,27,0,27.0,34,19.0,15.0,17,0.0,49,462.0,864,156,708.0,465,28,54,0.0,103,1363.0,31,107,0.0,130,0.0,0,3445,7409.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15743.0,1.92,14063.7,LOW,0,2,13.1986,77.5659,255,295,1564.0,0,BANGALORE RURAL,BANGALORE RURAL,9621551.0,5022661.0,4598890.0,0.0,0.0,1198385.0,190239.0,7512276.0,4246927.0,78.08,915.6,0.0,12.46,1.98,44.14,43.1,1.33,0.28,0.35,163.62,8.98,4.8,0.32,2.65,3.07,16.26
KARNATAKA,BANGALORE RURAL,2003,128,85.0,17,27,0,27.0,34,19.0,15.0,17,0.0,49,462.0,864,156,708.0,465,28,54,0.0,103,1363.0,31,107,0.0,130,0.0,0,3445,7409.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15743.0,1.92,14063.7,LOW,0,2,13.1986,77.5659,255,295,1564.0,0,BANGALORE RURAL,BANGALORE RURAL,990923.0,509172.0,481751.0,0.0,0.0,213700.0,52903.0,688749.0,459891.0,69.51,946.1,0.0,21.57,5.34,46.41,50.27,12.92,2.72,3.43,1588.72,87.19,46.62,3.13,25.73,29.77,157.83
KARNATAKA,BANGALORE RURAL,2004,152,88.0,2,29,0,29.0,42,20.0,22.0,17,0.0,42,539.0,1038,249,789.0,477,21,142,3.0,17,1128.0,31,104,0.0,94,0.0,0,4118,8084.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17277.0,9.74,16155.7,MEDIUM,1,2,13.1986,77.5659,282,258,1989.0,0,BANGALORE RURAL,BANGALORE RURAL,9621551.0,5022661.0,4598890.0,0.0,0.0,1198385.0,190239.0,7512276.0,4246927.0,78.08,915.6,0.0,12.46,1.98,44.14,43.1,1.58,0.3,0.44,179.57,10.79,5.6,0.32,2.93,2.68,20.67
KARNATAKA,BANGALORE RURAL,2004,152,88.0,2,29,0,29.0,42,20.0,22.0,17,0.0,42,539.0,1038,249,789.0,477,21,142,3.0,17,1128.0,31,104,0.0,94,0.0,0,4118,8084.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17277.0,9.74,16155.7,MEDIUM,1,2,13.1986,77.5659,282,258,1989.0,0,BANGALORE RURAL,BANGALORE RURAL,990923.0,509172.0,481751.0,0.0,0.0,213700.0,52903.0,688749.0,459891.0,69.51,946.1,0.0,21.57,5.34,46.41,50.27,15.34,2.93,4.24,1743.53,104.75,54.39,3.13,28.46,26.04,200.72
KARNATAKA,BANGALORE RURAL,2005,171,94.0,2,16,0,16.0,44,20.0,24.0,25,1.0,58,378.0,876,292,584.0,599,24,106,1.0,13,1154.0,46,110,0.0,102,0.0,0,4380,8200.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17336.0,0.34,16785.3,MEDIUM,1,2,13.1986,77.5659,314,274,1676.0,0,BANGALORE RURAL,BANGALORE RURAL,9621551.0,5022661.0,4598890.0,0.0,0.0,1198385.0,190239.0,7512276.0,4246927.0,78.08,915.6,0.0,12.46,1.98,44.14,43.1,1.78,0.17,0.46,180.18,9.1,3.93,0.48,3.26,2.85,17.42
KARNATAKA,BANGALORE RURAL,2005,171,94.0,2,16,0,16.0,44,20.0,24.0,25,1.0,58,378.0,876,292,584.0,599,24,106,1.0,13,1154.0,46,110,0.0,102,0.0,0,4380,8200.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17336.0,0.34,16785.3,MEDIUM,1,2,13.1986,77.5659,314,274,1676.0,0,BANGALORE RURAL,BANGALORE RURAL,990923.0,509172.0,481751.0,0.0,0.0,213700.0,52903.0,688749.0,459891.0,69.51,946.1,0.0,21.57,5.34,46.41,50.27,17.26,1.61,4.44,1749.48,88.4,38.15,4.64,31.69,27.65,169.14
KARNATAKA,BANGALORE RURAL,2006,175,104.0,1,26,0,26.0,34,22.0,12.0,27,0.0,49,362.0,920,284,636.0,582,30,112,0.0,37,1047.0,26,121,0.0,99,0.0,0,5026,8778.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18536.0,6.92,17716.3,MEDIUM,1,2,13.1986,77.5659,311,272,1708.0,0,BANGALORE RURAL,BANGALORE RURAL,9621551.0,5022661.0,4598890.0,0.0,0.0,1198385.0,190239.0,7512276.0,4246927.0,78.08,915.6,0.0,12.46,1.98,44.14,43.1,1.82,0.27,0.35,192.65,9.56,3.76,0.27,3.23,2.83,17.75
KARNATAKA,BANGALORE RURAL,2006,175,104.0,1,26,0,26.0,34,22.0,12.0,27,0.0,49,362.0,920,284,636.0,582,30,112,0.0,37,1047.0,26,121,0.0,99,0.0,0,5026,8778.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18536.0,6.92,17716.3,MEDIUM,1,2,13.1986,77.5659,311,272,1708.0,0,BANGALORE RURAL,BANGALORE RURAL,990923.0,509172.0,481751.0,0.0,0.0,213700.0,52903.0,688749.0,459891.0,69.51,946.1,0.0,21.57,5.34,46.41,50.27,17.66,2.62,3.43,1870.58,92.84,36.53,2.62,31.38,27.45,172.36
KARNATAKA,BANGALORE RURAL,2007,176,43.0,0,29,0,29.0,43,13.0,30.0,18,0.0,55,330.0,834,173,661.0,504,23,86,0.0,10,1012.0,32,99,0.0,103,0.0,0,5180,8577.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18060.0,-2.57,17977.3,MEDIUM,1,2,13.1986,77.5659,321,263,1446.0,0,BANGALORE RURAL,BANGALORE RURAL,9621551.0,5022661.0,4598890.0,0.0,0.0,1198385.0,190239.0,7512276.0,4246927.0,78.08,915.6,0.0,12.46,1.98,44.14,43.1,1.83,0.3,0.45,187.7,8.67,3.43,0.33,3.34,2.73,15.03
KARNATAKA,BANGALORE RURAL,2007,176,43.0,0,29,0,29.0,43,13.0,30.0,18,0.0,55,330.0,834,173,661.0,504,23,86,0.0,10,1012.0,32,99,0.0,103,0.0,0,5180,8577.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18060.0,-2.57,17977.3,MEDIUM,1,2,13.1986,77.5659,321,263,1446.0,0,BANGALORE RURAL,BANGALORE RURAL,990923.0,509172.0,481751.0,0.0,0.0,213700.0,52903.0,688749.0,459891.0,69.51,946.1,0.0,21.57,5.34,46.41,50.27,17.76,2.93,4.34,1822.54,84.16,33.3,3.23,32.39,26.54,145.92
KARNATAKA,BANGALORE RURAL,2008,102,54.0,0,14,0,14.0,22,7.0,15.0,29,0.0,49,185.0,527,244,283.0,209,6,81,2.0,0,471.0,11,56,0.0,56,0.0,0,2549,4423.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9409.0,-47.9,15335.0,LOW,0,2,13.1986,77.5659,216,137,1043.0,0,BANGALORE RURAL,BANGALORE RURAL,9621551.0,5022661.0,4598890.0,0.0,0.0,1198385.0,190239.0,7512276.0,4246927.0,78.08,915.6,0.0,12.46,1.98,44.14,43.1,1.06,0.15,0.23,97.79,5.48,1.92,0.11,2.24,1.42,10.84
KARNATAKA,BANGALORE RURAL,2008,102,54.0,0,14,0,14.0,22,7.0,15.0,29,0.0,49,185.0,527,244,283.0,209,6,81,2.0,0,471.0,11,56,0.0,56,0.0,0,2549,4423.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9409.0,-47.9,15335.0,LOW,0,2,13.1986,77.5659,216,137,1043.0,0,BANGALORE RURAL,BANGALORE RURAL,990923.0,509172.0,481751.0,0.0,0.0,213700.0,52903.0,688749.0,459891.0,69.51,946.1,0.0,21.57,5.34,46.41,50.27,10.29,1.41,2.22,949.52,53.18,18.67,1.11,21.8,13.83,105.26
